Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,1000,291878.950577,291.878951,96.456100,0.992659,250.882164,1.736249,143486,138401,5085,0,0,535,148,122,75,49,71,15
BR_64CH,1,1000,297174.716999,297.174717,96.273534,0.990734,248.285152,1.767712,143514,138166,5348,0,0,557,132,123,69,38,81,18
BR_64CH,1,1000,302415.249667,302.415250,95.679597,0.989447,186.770277,1.794597,143482,137283,6199,0,0,571,139,102,61,56,71,20
BR_64CH,1,1000,296754.884340,296.754884,96.174433,0.989783,188.639097,1.765846,143482,137993,5489,0,0,546,153,119,59,57,66,21
BR_64CH,1,1000,292992.982677,292.992983,96.864155,0.995866,206.444893,1.740419,143502,139002,4500,0,0,538,154,111,65,47,85,24
BR_64CH,1,1000,294599.526561,294.599527,96.431707,0.990865,216.599711,1.751891,143514,138393,5121,0,0,530,171,116,80,44,59,23
BR_64CH,1,1000,299410.786364,299.410786,95.616150,0.985765,247.592777,1.783047,143504,137213,6291,0,0,560,141,114,63,44,78,19
BR_64CH,1,1000,304882.751708,304.882752,96.545187,0.995720,245.209435,1.815133,143481,138524,4957,0,0,559,163,124,67,32,55,22
BR_64CH,1,1000,299362.985107,299.362985,96.272526,0.992706,215.377235,1.776277,143502,138153,5349,0,0,554,150,111,81,42,62,25
BR_64CH,1,1000,296265.308248,296.265308,96.285535,0.991788,247.458131,1.765995,143520,138189,5331,0,0,546,146,127,68,49,64,26
BR_64CH,1,1000,301691.087325,301.691087,96.007667,0.992556,232.968187,1.793475,143475,137747,5728,0,0,568,135,115,71,43,68,27
BR_64CH,1,1000,301569.139404,301.569139,94.541185,0.976501,204.637454,1.781776,143511,135677,7834,0,0,568,133,118,65,54,62,29
BR_64CH,1,1000,304507.536452,304.507536,95.167338,0.982644,195.415827,1.806321,143482,136548,6934,0,0,571,140,119,70,44,56,32
BR_64CH,1,1000,301580.272320,301.580272,96.375736,0.994652,208.021855,1.788704,143505,138304,5201,0,0,563,139,127,68,38,65,30
BR_64CH,1,1000,294124.972058,294.124972,95.326732,0.984654,246.389725,1.746068,143497,136791,6706,0,0,555,123,114,81,55,72,28
BR_64CH,1,1000,294955.823021,294.955823,96.310076,0.991703,219.427434,1.756699,143526,138230,5296,0,0,552,128,127,73,50,70,31
BR_64CH,1,1000,303589.584673,303.589585,95.851947,0.989728,236.192501,1.803426,143489,137537,5952,0,0,569,140,124,54,50,63,33
BR_64CH,1,2000,596344.089106,298.172045,82.575092,0.874758,849.517929,1.749582,286980,236974,50006,0,0,1124,269,208,138,101,160,1
